Image name, Organoid label, area, perimeter
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 2, 3412, 227.37972567696687
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 3, 318, 63.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 4, 1378, 143.88225099390854
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 5, 2818, 201.82337649086284
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 6, 1264, 136.95331880577402
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 7, 1591, 153.36753236814712
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 8, 1107, 126.12489168102786
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 9, 616, 90.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 10, 1853, 162.74621202458746
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 11, 1113, 126.12489168102785
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 12, 927, 111.1543289325507
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 13, 822, 107.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 14, 2630, 191.82337649086284
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 15, 816, 104.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 16, 791, 114.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 18, 553, 91.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 19, 130, 64.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 20, 345, 69.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 23, 170, 46.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 24, 283, 63.94112549695428
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 25, 115, 50.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 27, 212, 51.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 29, 597, 98.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 30, 116, 39.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 31, 100, 35.798989873223334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 32, 929, 118.8111831820431
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 33, 200, 51.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 34, 327, 69.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 36, 352, 66.5269119345812
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 37, 201, 50.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_24, 38, 269, 61.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 1, 697, 98.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 2, 3607, 230.48023074035524
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 3, 303, 61.941125496954285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 4, 1330, 138.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 5, 2863, 203.7228714274745
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 6, 1295, 135.29646455628165
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 7, 1743, 159.71067811865476
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 8, 1195, 126.8111831820431
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 9, 542, 83.84062043356595
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 10, 1883, 163.19595949289334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 11, 1300, 132.95331880577402
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 12, 857, 107.74011537017762
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 13, 937, 114.81118318204308
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 14, 1950, 164.0243866176395
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 15, 744, 99.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 16, 790, 116.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 18, 663, 99.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 19, 242, 75.79898987322332
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 20, 327, 67.4558441227157
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 24, 208, 53.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 25, 251, 85.74011537017762
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 26, 142, 54.8700576850888
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 28, 225, 53.45584412271571
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 30, 570, 105.05382386916239
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 31, 174, 47.45584412271571
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 33, 832, 109.74011537017762
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 34, 252, 56.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 35, 399, 75.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 36, 272, 61.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_25, 37, 194, 51.941125496954285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 1, 257, 63.45584412271571
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 2, 731, 100.46803743153546
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 3, 3627, 233.86500705120545
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 4, 303, 63.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 5, 1419, 144.36753236814712
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 6, 2904, 203.65180361560903
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 7, 1312, 133.29646455628165
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 8, 1741, 159.78174593052023
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 9, 1055, 122.71067811865476
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 10, 573, 87.84062043356595
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 11, 1887, 163.0893577750951
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 12, 1294, 132.71067811865476
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 13, 904, 109.98275605729688
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 14, 991, 115.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 15, 2154, 172.26702730475878
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 16, 702, 96.66904755831214
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 17, 823, 119.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 19, 728, 102.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 20, 216, 76.07716446627535
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 25, 543, 94.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 26, 339, 86.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 27, 189, 66.5269119345812
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 29, 160, 44.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 31, 523, 88.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 32, 229, 54.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 34, 725, 107.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 36, 223, 53.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 37, 350, 68.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 39, 191, 52.52691193458119
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_26, 40, 159, 44.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 1, 708, 101.94112549695427
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 2, 730, 100.71067811865476
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 3, 3604, 234.6223663640862
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 4, 1382, 140.71067811865476
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 5, 2881, 203.48023074035524
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 6, 1252, 134.95331880577402
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 7, 1701, 159.0893577750951
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 8, 1075, 121.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 9, 639, 92.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 10, 1946, 164.95331880577405
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 11, 1191, 127.29646455628165
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 12, 971, 113.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 13, 1011, 116.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 14, 2399, 182.75230867899737
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 15, 873, 109.1543289325507
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 16, 933, 127.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 18, 265, 80.52691193458118
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 19, 231, 57.79898987322333
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 23, 329, 66.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 25, 237, 56.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 26, 126, 61.840620433565945
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 27, 160, 60.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 29, 174, 46.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 31, 211, 53.45584412271571
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 35, 290, 104.18986283848344
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 36, 244, 56.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 37, 287, 61.112698372208094
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 38, 251, 57.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 39, 155, 44.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_27, 40, 229, 57.698484809834994
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 1, 584, 89.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 2, 763, 103.63961030678928
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 3, 4049, 245.8355697996826
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 4, 426, 75.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 5, 992, 117.05382386916237
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 6, 1187, 131.78174593052023
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 7, 2719, 195.23759005323595
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 8, 1445, 144.0243866176395
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 9, 1643, 155.3319984622144
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 10, 1302, 136.12489168102783
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 11, 766, 102.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 12, 2104, 171.53910524340094
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 13, 830, 110.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 14, 1288, 132.12489168102786
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 15, 467, 79.01219330881976
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 16, 964, 113.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 17, 1309, 134.71067811865476
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 18, 2693, 194.89444430272832
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 19, 1022, 119.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 20, 1087, 140.8111831820431
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 22, 600, 122.46803743153546
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 23, 354, 96.52691193458118
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 24, 227, 57.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 29, 250, 57.112698372208094
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 30, 207, 63.45584412271571
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 32, 225, 52.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 34, 303, 62.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 36, 298, 63.94112549695428
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 37, 117, 38.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 38, 403, 73.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 39, 194, 51.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_28, 40, 288, 61.941125496954285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 1, 742, 102.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 2, 779, 101.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 3, 4222, 251.80003589374985
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 4, 1703, 178.99494936611666
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 5, 2807, 200.89444430272835
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 6, 1692, 157.19595949289334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 7, 1669, 154.71067811865476
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 8, 419, 75.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 9, 1343, 137.29646455628165
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 10, 767, 101.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 11, 2078, 172.2670273047588
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 12, 1415, 149.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 13, 982, 127.84062043356595
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 14, 1346, 134.12489168102786
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 15, 823, 105.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 16, 1173, 130.36753236814712
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 17, 3301, 233.76450198781714
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 18, 956, 115.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 19, 1068, 135.74011537017762
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 21, 151, 55.79898987322333
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 22, 199, 52.97056274847714
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 26, 449, 78.08326112068522
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 28, 180, 48.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 29, 467, 84.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 31, 142, 52.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 32, 223, 54.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 33, 104, 35.798989873223334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 35, 1565, 154.02438661763952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 41, 266, 59.11269837220809
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 42, 352, 69.59797974644665
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 43, 421, 74.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 44, 199, 50.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_29, 45, 281, 63.112698372208094
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 1, 257, 61.798989873223334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 2, 850, 108.22539674441617
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 3, 6321, 334.5756851698602
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 4, 2831, 206.96551211459382
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 6, 1690, 186.8528137423857
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 7, 1786, 160.2670273047588
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 8, 1779, 159.4386001800126
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 9, 471, 78.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 10, 1381, 137.63961030678928
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 11, 730, 98.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 12, 2145, 175.6812408671319
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 13, 2814, 276.9360748630709
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 14, 1309, 132.81118318204307
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 15, 348, 68.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 16, 798, 103.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 17, 1407, 140.02438661763952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 18, 3510, 245.17871555019022
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 19, 835, 108.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 20, 1111, 139.74011537017762
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 22, 736, 101.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 23, 208, 67.79898987322333
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 26, 122, 43.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 31, 443, 79.1543289325507
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 33, 379, 73.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 34, 678, 100.8111831820431
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 35, 193, 65.94112549695429
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 37, 245, 55.45584412271571
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 38, 106, 36.384776310850235
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 45, 436, 77.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 46, 455, 78.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 47, 162, 47.45584412271571
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_30, 48, 325, 66.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 1, 860, 111.29646455628165
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 2, 6357, 332.43354954612926
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 3, 2964, 207.1370849898476
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 4, 1640, 154.8528137423857
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 6, 1715, 158.75230867899737
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 7, 1784, 161.6812408671319
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 8, 456, 77.59797974644667
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 9, 1284, 133.63961030678928
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 10, 753, 100.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 11, 2306, 181.4386001800126
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 12, 1187, 144.81118318204307
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 13, 1124, 144.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 14, 1298, 133.29646455628165
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 15, 403, 72.5269119345812
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 16, 1238, 133.4386001800126
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 17, 598, 90.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 18, 3455, 221.6223663640862
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 19, 667, 96.66904755831214
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 20, 1190, 147.39696961967
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 22, 777, 107.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 23, 231, 76.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 24, 221, 56.38477631085023
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 26, 253, 65.45584412271572
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 28, 151, 44.62741699796952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 29, 631, 114.46803743153546
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 30, 296, 66.5269119345812
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 31, 606, 92.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 32, 180, 64.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 34, 216, 52.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 35, 110, 36.384776310850235
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 42, 403, 74.42640687119285
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 44, 502, 84.91168824543142
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 45, 185, 49.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_31, 46, 281, 63.35533905932738
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 1, 446, 89.94112549695427
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 2, 1014, 118.22539674441617
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 3, 6699, 335.60512242138304
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 4, 964, 115.39696961966999
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 5, 3091, 213.37972567696687
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 6, 1775, 160.0243866176395
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 7, 1676, 154.8528137423857
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 8, 1912, 164.02438661763952
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 9, 485, 80.18376618407356
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 10, 1316, 139.63961030678928
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 11, 838, 106.5685424949238
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 12, 2432, 186.0243866176395
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 13, 2364, 202.75230867899737
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 14, 1282, 132.46803743153546
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 15, 481, 81.25483399593904
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 16, 382, 71.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 17, 1243, 131.53910524340094
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 18, 663, 95.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 19, 3757, 257.56349186104046
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 20, 782, 106.32590180780451
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 21, 406, 77.01219330881975
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 22, 1318, 153.88225099390854
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 24, 210, 81.49747468305833
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 25, 848, 111.59797974644665
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 26, 317, 94.2842712474619
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 27, 171, 50.384776310850235
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 29, 694, 111.05382386916239
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 30, 291, 64.5269119345812
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 31, 225, 66.87005768508881
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 33, 109, 37.798989873223334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 34, 259, 58.04163056034261
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 38, 126, 39.798989873223334
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 42, 182, 49.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 44, 484, 83.25483399593904
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_32, 45, 215, 52.526911934581186
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 1, 868, 114.76955262170047
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 2, 501, 91.21320343559643
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 3, 1020, 117.9827560572969
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 4, 5935, 295.9066376115481
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 5, 962, 117.05382386916237
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 6, 3301, 219.86500705120545
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 7, 1978, 168.16652224137044
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 8, 1833, 163.6812408671319
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 9, 545, 85.25483399593904
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 10, 1883, 167.09545442950497
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 11, 1347, 140.61017305526642
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 12, 747, 101.15432893255071
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 13, 2519, 191.81727983645297
20210127_organoidplate003_XY36_Z3_C2_detected_labeled_33, 14, 1500, 223.58073580374355
